crossover_type,child_generation,parent_slot,pair_count,child_count,run_count,morph_distance_mean,morph_distance_median,morph_distance_std,morph_distance_q25,morph_distance_q75,shape_distance_mean,shape_distance_median,shape_distance_std,shape_distance_q25,shape_distance_q75,occupied_union_material_distance_mean,occupied_union_material_distance_median,occupied_union_material_distance_std,occupied_union_material_distance_q25,occupied_union_material_distance_q75,material_substitution_distance_mean,material_substitution_distance_median,material_substitution_distance_std,material_substitution_distance_q25,material_substitution_distance_q75,trait_profile_distance_mean,trait_profile_distance_median,trait_profile_distance_std,trait_profile_distance_q25,trait_profile_distance_q75,parent_pair_morph_distance_mean,parent_pair_morph_distance_median,parent_pair_morph_distance_std,parent_pair_morph_distance_q25,parent_pair_morph_distance_q75,child_fitness_mean,child_fitness_median,child_fitness_std,child_fitness_q25,child_fitness_q75,fitness_delta_mean,fitness_delta_median,fitness_delta_std,fitness_delta_q25,fitness_delta_q75,morph_distance_min,morph_distance_max,morph_distance_raw_mean,shape_distance_raw_mean,occupied_union_material_distance_raw_mean,material_substitution_distance_raw_mean,size_norm_abs_diff_mean,symmetry_abs_diff_mean,proportion_abs_diff_mean,coverage_abs_diff_mean,relative_joints_abs_diff_mean,relative_limbs_abs_diff_mean,muscle_prop_abs_diff_mean
promoter_aligned_cut_and_splice,18,parent2,226,25,10,0.23997434680103855,0.22300377342276514,0.12160556194335617,0.15902429243553032,0.32257833208140624,0.28515240904621436,0.3055555555555556,0.1534642083188691,0.1666666666666666,0.3888888888888889,0.7552913952012021,0.8235294117647058,0.21910399598193794,0.6923076923076923,0.9,0.36630285239082744,0.4,0.2588177979780828,0.1428571428571428,0.5840336134453782,0.32967771343108354,0.3324399180365089,0.12476014783567893,0.27011865449365446,0.4119696275946275,0.1418408942215563,0.1493728315268674,0.10524208142913603,0.0371134809512602,0.2194383066577289,5.5269401012457315,1.8002901688058006,10.945728655457774,0.7315335293690256,4.102018188676222,-27.73471861836566,-24.930760093118444,15.233503247680414,-36.48227121379823,-20.056776534910043,0.0,0.5600084141239032,0.5878147010202371,10.265486725663717,12.738938053097344,2.4734513274336285,0.3607965650698462,0.20221163352773863,0.2124631268436578,0.18341322517207473,0.22938751388953713,0.23966294889967452,0.22938751388953713
promoter_aligned_cut_and_splice,19,closest_parent,233,25,10,0.19204875896004633,0.1811537455498753,0.11787800576185216,0.1208099829824273,0.2486440193660549,0.26645207439198854,0.2777777777777778,0.1728340127939233,0.1388888888888889,0.3888888888888889,0.6921966076806685,0.7894736842105263,0.2767022144100365,0.5882352941176471,0.8888888888888888,0.3388759190261336,0.375,0.26463010804757475,0.0,0.5,0.27904060907020767,0.2919371227063535,0.13861138098697412,0.191083916083916,0.3657509157509157,0.14218968320310948,0.1488241372376554,0.10102576902983458,0.0371134809512602,0.2207959164984637,4.7151165456468505,1.3662468108328567,8.351935088959566,0.5229032769995543,3.9154275858873326,-31.817547182529662,-26.60326164260617,17.948499756126058,-42.88857869446159,-20.99048296625772,0.0,0.4753052917998953,0.4704214651868725,9.592274678111588,11.944206008583691,2.351931330472103,0.30234087690586464,0.1572482655860001,0.1758226037195994,0.14144492131616593,0.16791867295205332,0.20367565020746034,0.16791867295205332
promoter_aligned_cut_and_splice,19,parent1,233,25,10,0.2172029070839814,0.2059305888094516,0.12391389121606569,0.1380114536848279,0.2991768753113925,0.2579876013352408,0.25,0.16861967617726153,0.1388888888888889,0.3611111111111111,0.6961430554639056,0.7777777777777778,0.26301452221357424,0.5789473684210527,0.8888888888888888,0.35321814570741605,0.4,0.26209813272912336,0.0,0.5555555555555556,0.29323051125152433,0.3059257047300526,0.1359985960691391,0.2108823411021213,0.3833791208791208,0.14218968320310948,0.1488241372376554,0.10102576902983458,0.0371134809512602,0.2207959164984637,4.7151165456468505,1.3662468108328567,8.351935088959566,0.5229032769995543,3.9154275858873326,-31.534362916799704,-26.648005279316035,16.305794943655606,-42.21662757496216,-21.397809013832845,0.0,0.5828645272680315,0.5320362930049002,9.28755364806867,11.733905579399142,2.4463519313304722,0.30013355513957923,0.1784674011662088,0.19513590844062945,0.15610395803528845,0.20103782504916817,0.23302207869551972,0.20103782504916817
promoter_aligned_cut_and_splice,19,parent2,233,25,10,0.22554614802260198,0.2177855724228663,0.11708527817081467,0.1538831854861442,0.2990834007648376,0.287792083929423,0.2777777777777778,0.1598274542749346,0.1666666666666666,0.3888888888888889,0.7568800344324215,0.8333333333333334,0.23449650500095698,0.7142857142857143,0.9090909090909092,0.39038098287025325,0.4,0.2656973045976966,0.2,0.6,0.31929577446591306,0.3337576312576312,0.1283970174605631,0.2602564102564102,0.4166512249558808,0.14218968320310948,0.1488241372376554,0.10102576902983458,0.0371134809512602,0.2207959164984637,4.7151165456468505,1.3662468108328567,8.351935088959566,0.5229032769995543,3.9154275858873326,-30.266537657318786,-25.90840038349977,17.831472206345794,-39.8691788203588,-20.7675763352476,0.0,0.4753052917998953,0.55247297610562,10.360515021459227,12.888412017167383,2.5278969957081543,0.3391468187931647,0.1756240198218667,0.21280400572246064,0.15352885073915115,0.2168584051037529,0.2339247227848591,0.21685840510375287
promoter_aligned_cut_and_splice,20,closest_parent,224,25,10,0.20124457999742898,0.1876865271357962,0.12893575855366946,0.11710017397539627,0.26414943052482287,0.24342757936507936,0.2222222222222222,0.16876632765076707,0.1111111111111111,0.3611111111111111,0.6707246232821165,0.7759856630824373,0.2870561616854181,0.5714285714285714,0.875,0.3035982283356233,0.2857142857142857,0.2651026973839755,0.0,0.5,0.2746961279610215,0.28955315517815516,0.13879182592060238,0.20080473428687715,0.36115017727998494,0.1466360812277226,0.1561665421734533,0.10270225946075748,0.0583211843519804,0.22079292943275353,5.121404902009566,1.930305025462159,9.268714210985246,0.579331658239698,4.352753984136528,-31.687359864343712,-27.06991774468454,16.896865069120796,-41.80607118934546,-21.561493839375366,0.0,0.5256951330986841,0.492946534494411,8.763392857142858,10.955357142857142,2.1919642857142856,0.334060077852797,0.16243795879037773,0.18035714285714285,0.15073040674603172,0.1496751873424012,0.2214348241213428,0.1496751873424012
promoter_aligned_cut_and_splice,20,parent1,224,25,10,0.23111534555767865,0.20765592454800225,0.1339209443231196,0.14907372067987598,0.32003712350878527,0.25731646825396826,0.25,0.16814264417346117,0.1111111111111111,0.3611111111111111,0.6792326359909799,0.7777777777777778,0.270805025161861,0.5714285714285714,0.875,0.2890808588878442,0.25,0.25342641723379655,0.0,0.5,0.3046903381586548,0.313159383351691,0.13951280198834332,0.22674582770171003,0.3954141752854988,0.1466360812277226,0.1561665421734533,0.10270225946075748,0.0583211843519804,0.22079292943275353,5.121404902009566,1.930305025462159,9.268714210985246,0.579331658239698,4.352753984136528,-31.44956051051437,-28.195082761165956,16.06732462239898,-42.870191322880885,-21.947840117172596,0.0,0.5591031063094126,0.5661146683433237,9.263392857142858,11.227678571428571,1.9642857142857142,0.3622747184654603,0.19310349172646027,0.1959077380952381,0.16746279761904762,0.1939473148280122,0.25741260502099866,0.1939473148280122
promoter_aligned_cut_and_splice,20,parent2,224,25,10,0.23404383587540603,0.2222135365097433,0.12617062221693445,0.14951466241910238,0.3087711583989612,0.28100198412698413,0.25,0.17186605258554294,0.15972222222222218,0.39583333333333337,0.7410823162902295,0.8333333333333334,0.24124257217806605,0.6666666666666666,0.9090909090909092,0.35546848037000345,0.35416666666666663,0.2684984085220381,0.0,0.5714285714285714,0.3156165925277444,0.32006743256743253,0.134711658307529,0.23701923076923076,0.40224527310924363,0.1466360812277226,0.1561665421734533,0.10270225946075748,0.0583211843519804,0.22079292943275353,5.121404902009566,1.930305025462159,9.268714210985246,0.579331658239698,4.352753984136528,-31.375517548506114,-26.56167657972709,16.81806893351671,-41.99284404776398,-21.715723036770278,0.0,0.5256951330986841,0.5732879753384367,10.116071428571429,12.482142857142858,2.3660714285714284,0.3732430481593713,0.17911825837923548,0.21651785714285715,0.16537202380952376,0.19727986512091664,0.25821549137076005,0.19727986512091664
promoter_aligned_cut_and_splice,21,closest_parent,228,25,10,0.19368928639812436,0.18311044479281605,0.12061700638221806,0.11065860870269302,0.2571626463587342,0.26705653021442494,0.25,0.16249276370193727,0.1666666666666666,0.3611111111111111,0.6968060997268517,0.7795138888888888,0.2621960362386002,0.6,0.87625,0.328170416328311,0.3333333333333333,0.2619828798900533,0.0,0.5,0.28522054662708285,0.30425893550893546,0.132552275661007,0.2137642127857059,0.3691785076949912,0.14164875889973974,0.1453452290360566,0.10357576385618285,0.044335473695382474,0.2298995109074058,4.435821099962221,1.9611615887388916,7.746353080657022,0.769585031373834,3.889278636083644,-34.80771080741108,-33.9540612088455,17.387847397365732,-48.86881056118781,-22.513254520896425,0.0,0.5217745838224646,0.47443992031919896,9.614035087719298,12.0,2.3859649122807016,0.2954895842732353,0.15798786234082604,0.18274853801169588,0.14796783625730991,0.16237218894121155,0.204931914490738,0.16237218894121155
promoter_aligned_cut_and_splice,21,parent1,228,25,10,0.21905011823479048,0.20298555132106472,0.12402702954932444,0.13811690457455605,0.2850192553795866,0.2595029239766082,0.25,0.15227095391796894,0.1666666666666666,0.3611111111111111,0.702576385809426,0.7795138888888888,0.24401785642700718,0.6299342105263157,0.875,0.3299400282952914,0.3333333333333333,0.25554675437166213,0.0,0.5,0.30642207703605134,0.3191607181991797,0.13093364433106303,0.23715664677203135,0.39020350895730455,0.14164875889973974,0.1453452290360566,0.10357576385618285,0.044335473695382474,0.2298995109074058,4.435821099962221,1.9611615887388916,7.746353080657022,0.769585031373834,3.889278636083644,-33.489686947261454,-31.270722785091827,17.070198526940672,-47.38224400434719,-22.217675280848876,0.0,0.5488308280133122,0.5365610177715617,9.342105263157896,11.81140350877193,2.469298245614035,0.31835267104476495,0.1756920684995065,0.1921783625730994,0.16538742690058478,0.19136159652645798,0.24162905628656398,0.19136159652645798
promoter_aligned_cut_and_splice,21,parent2,228,25,10,0.22809943834778088,0.21205840110703428,0.12212225226885638,0.1459350620877266,0.3037655248592147,0.29702729044834303,0.3055555555555556,0.1609281407493243,0.1944444444444444,0.3888888888888889,0.7501700862225527,0.820855614973262,0.22477099265567121,0.7044117647058824,0.9,0.3597932038721512,0.3636363636363636,0.25430413194362556,0.1634615384615384,0.5555555555555556,0.3218377771315238,0.3286013986013986,0.12582552518628237,0.250451182804124,0.406089530049513,0.14164875889973974,0.1453452290360566,0.10357576385618285,0.044335473695382474,0.2298995109074058,4.435821099962221,1.9611615887388916,7.746353080657022,0.769585031373834,3.889278636083644,-33.21910327125741,-31.143032575664183,16.283614711210316,-43.62311613695235,-22.4188051478841,0.0,0.5217745838224646,0.5587272345674932,10.692982456140351,13.070175438596491,2.3771929824561404,0.3492928472013534,0.1906886523830669,0.2019736842105263,0.16473318713450288,0.2046772304435323,0.2432555973867893,0.2046772304435323
promoter_aligned_cut_and_splice,22,closest_parent,225,25,10,0.18524525874457032,0.1823451721064361,0.11878052876199074,0.106573462640094,0.250654171270651,0.26370370370370366,0.2777777777777778,0.16771522012545073,0.1388888888888889,0.3611111111111111,0.685071265684049,0.7857142857142857,0.28386015113499063,0.6153846153846154,0.875,0.33047031037227115,0.3333333333333333,0.2597750502434477,0.0,0.5,0.2666825308709377,0.2911762333011898,0.13752228119042237,0.1955128205128205,0.3602319902319902,0.13976949927410098,0.1452034847495462,0.10368782069219282,0.0371134809512602,0.2194383066577289,6.722063517842361,1.984304674682936,11.975853592477076,0.655075658741664,5.389957093144714,-30.94804042663056,-26.199129534092982,18.992002963957137,-43.7617940687088,-20.556770466363893,0.0,0.5070502419047832,0.45375636119404084,9.493333333333334,12.044444444444444,2.551111111111111,0.2719841234525687,0.15153027252802304,0.17822222222222223,0.12959382716049378,0.14779146045858169,0.19073985890652553,0.14779146045858169
promoter_aligned_cut_and_splice,22,parent1,225,25,10,0.2130609119262188,0.2134057475831823,0.12388471570721889,0.1363222212205647,0.2702822552438363,0.26493827160493827,0.25,0.1612486523256801,0.1388888888888889,0.3611111111111111,0.701019324248798,0.7777777777777778,0.2532769073209258,0.625,0.875,0.35385877376073455,0.375,0.24693434734144085,0.1428571428571428,0.5454545454545454,0.2953838068078245,0.3106837606837607,0.1352959839297153,0.2199633699633699,0.3834239691932,0.13976949927410098,0.1452034847495462,0.10368782069219282,0.0371134809512602,0.2194383066577289,6.722063517842361,1.984304674682936,11.975853592477076,0.655075658741664,5.389957093144714,-31.061143771007174,-26.515672300929623,18.45883531350945,-43.3576817477957,-21.85994466063117,0.0,0.5412201145911538,0.5218905183513031,9.537777777777778,12.164444444444445,2.6266666666666665,0.30235969856785755,0.17104817871311187,0.1985185185185185,0.15135679012345676,0.19188189914314804,0.22388776038776037,0.19188189914314804
promoter_aligned_cut_and_splice,22,parent2,225,25,10,0.2187910853936709,0.2111322442380208,0.12260189682017031,0.1492704219775644,0.2777247952990775,0.2850617283950617,0.2777777777777778,0.1635252178579081,0.1666666666666666,0.3888888888888889,0.7262828977649823,0.8260869565217391,0.26653746740674716,0.6842105263157895,0.9,0.3553802123802124,0.3333333333333333,0.2694309655717569,0.0,0.5714285714285714,0.3040406947370916,0.3170200525969756,0.1434380491167286,0.2317053317053317,0.4083333333333333,0.13976949927410098,0.1452034847495462,0.10368782069219282,0.0371134809512602,0.2194383066577289,6.722063517842361,1.984304674682936,11.975853592477076,0.655075658741664,5.389957093144714,-30.09419239490049,-26.936921015591835,17.422870088117094,-42.77132825299457,-20.10865619025693,0.0,0.5133986241784313,0.5359265194841953,10.262222222222222,12.706666666666667,2.4444444444444446,0.32594539482111995,0.1718150652078442,0.21237037037037035,0.1525728395061728,0.19059685434886425,0.2252702236035569,0.19059685434886425
promoter_aligned_cut_and_splice,23,closest_parent,224,25,10,0.1779648128955595,0.17627231881436478,0.11989913708963118,0.11324073988553626,0.22887318405969326,0.23387896825396823,0.2222222222222222,0.16517764043543345,0.0833333333333333,0.3333333333333333,0.6490020471693645,0.7647058823529411,0.30922519045112273,0.5,0.8823529411764706,0.30526113490267903,0.32291666666666663,0.26960450594140417,0.0,0.5,0.2605387352991078,0.28312987053795874,0.14572401715957062,0.1725374518643749,0.3711238297802062,0.14181638050920062,0.14947774279227333,0.10364978433186087,0.0371134809512602,0.2299616359461034,7.289343397618869,1.979281073869483,13.14084604952668,0.7003495339417362,5.944687035402709,-32.36828327886677,-28.630115691081883,19.288168448441084,-47.43580331070822,-20.838817758003763,0.0,0.4989185167325299,0.43592298376400046,8.419642857142858,10.65625,2.236607142857143,0.287519223065407,0.1346867285782243,0.16666666666666666,0.1290364583333333,0.1532820612180892,0.19212890284318854,0.1532820612180892
promoter_aligned_cut_and_splice,23,parent1,224,25,10,0.20612135026882508,0.2029178945963509,0.12282358058484588,0.1306740064680581,0.2583292084550963,0.2358630952380952,0.2222222222222222,0.15660763901379196,0.1111111111111111,0.3333333333333333,0.6684969895224292,0.75,0.27423983626368875,0.5714285714285714,0.875,0.3176279471578841,0.3333333333333333,0.2523439261125194,0.0,0.5,0.28441345858509465,0.30254884004884,0.1379739786656768,0.20116695804195803,0.37403374811463047,0.14181638050920062,0.14947774279227333,0.10364978433186087,0.0371134809512602,0.2299616359461034,7.289343397618869,1.979281073869483,13.14084604952668,0.7003495339417362,5.944687035402709,-32.283779056061334,-29.55682577623854,18.70571569035148,-47.43580331070822,-21.424501915465342,0.0,0.5217745838224646,0.5048921332521058,8.491071428571429,10.754464285714286,2.263392857142857,0.3069280219832381,0.16005850066916102,0.19248511904761906,0.1459350198412698,0.18982760746689178,0.22032051529819383,0.18982760746689178
promoter_aligned_cut_and_splice,23,parent2,224,25,10,0.21404357847997094,0.2117320934345264,0.1264669916963997,0.13566016877238582,0.29209754180508174,0.27318948412698413,0.2777777777777778,0.16665517892842951,0.1666666666666666,0.3888888888888889,0.7214897981028556,0.8333333333333334,0.27715532033144274,0.6607142857142857,0.9022727272727273,0.34845511849844835,0.36931818181818177,0.26937295623514645,0.0,0.5714285714285714,0.30418318890563917,0.3231163512413512,0.14690875732991973,0.2299681731667025,0.4117833288506365,0.14181638050920062,0.14947774279227333,0.10364978433186087,0.0371134809512602,0.2299616359461034,7.289343397618869,1.979281073869483,13.14084604952668,0.7003495339417362,5.944687035402709,-30.936168499893572,-27.670938744018223,17.790381561552444,-43.39392967673648,-20.869980693937862,0.0,0.5172400487139576,0.524297549995295,9.834821428571429,12.125,2.2901785714285716,0.32826507402053223,0.1686389844931254,0.19806547619047618,0.1471800595238095,0.20188917261441922,0.2328350530917495,0.20188917261441922
