experiment,run,generation,genome_size_mean,genome_size_std,genome_size_max,displacement_mean,displacement_std,displacement_max,num_voxels_mean,num_voxels_std,num_voxels_max,bone_count_mean,bone_count_std,bone_count_max,bone_prop_mean,bone_prop_std,bone_prop_max,fat_count_mean,fat_count_std,fat_count_max,fat_prop_mean,fat_prop_std,fat_prop_max,fat2_count_mean,fat2_count_std,fat2_count_max,fat2_prop_mean,fat2_prop_std,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_std,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_std,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_std,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_std,offphase_muscle_prop_max,size_mean,size_std,size_max,symmetry_mean,symmetry_std,symmetry_max,number_of_limbs_mean,number_of_limbs_std,number_of_limbs_max,total_voxel_volume_mean,total_voxel_volume_std,total_voxel_volume_max,bounding_box_area_mean,bounding_box_area_std,bounding_box_area_max,morphological_density_mean,morphological_density_std,morphological_density_max,muscle_to_tissue_ratio_mean,muscle_to_tissue_ratio_std,muscle_to_tissue_ratio_max,actuation_energy_cost_mean,actuation_energy_cost_std,actuation_energy_cost_max,environmental_contact_area_mean,environmental_contact_area_std,environmental_contact_area_max,uniqueness_mean,uniqueness_std,uniqueness_max,fitness_mean,fitness_std,fitness_max,age_mean,age_std,age_max,dominated_disp_nov_mean,dominated_disp_nov_std,dominated_disp_nov_max,novelty_mean,novelty_std,novelty_max,novelty_weighted_mean,novelty_weighted_std,novelty_weighted_max
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,22,300.0,0.0,300.0,17.63471361355953,0.4195403123941484,19.19644065887811,9.16,0.5425863986500215,11.0,0.16,0.5425863986500215,2.0,0.0144,0.04883277587850193,0.18,1.0,0.0,1.0,0.1084,0.005425863986500216,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5512,0.02984225192575119,0.56,3.0,0.0,3.0,0.32520000000000004,0.016277591959500643,0.33,9.16,0.5425863986500215,11.0,0.385,0.03391164991562634,0.5,1.92,0.2712931993250107,2.0,9.16,0.5425863986500215,11.0,16.0,0.0,16.0,0.5725,0.03391164991562634,0.6875,7.573333333333334,1.4468970630667242,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,17.63471361355953,0.4195403123941484,19.19644065887811,2.08,1.2302845199383758,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63471361355953,0.4195403123941484,19.19644065887811
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,23,300.0,0.0,300.0,17.76503800826623,0.3742061665769508,19.19644065887811,9.16,0.5425863986500215,11.0,0.16,0.5425863986500215,2.0,0.0144,0.04883277587850193,0.18,1.0,0.0,1.0,0.1084,0.005425863986500216,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5512,0.02984225192575119,0.56,3.0,0.0,3.0,0.32520000000000004,0.016277591959500643,0.33,9.16,0.5425863986500215,11.0,0.385,0.03391164991562634,0.5,1.92,0.2712931993250107,2.0,9.16,0.5425863986500215,11.0,16.0,0.0,16.0,0.5725,0.03391164991562634,0.6875,7.573333333333334,1.4468970630667242,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,17.76503800826623,0.3742061665769508,19.19644065887811,2.36,1.3230268326832981,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76503800826623,0.3742061665769508,19.19644065887811
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,24,300.0,0.0,300.0,18.05218120504958,0.43533989029853737,19.19644065887811,9.08,0.3919183588453085,11.0,0.08,0.3919183588453085,2.0,0.0072,0.03527265229607776,0.18,1.0,0.0,1.0,0.1092,0.003919183588453085,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5556,0.021555509736491976,0.56,3.0,0.0,3.0,0.32760000000000006,0.011757550765359254,0.33,9.08,0.3919183588453085,11.0,0.38,0.024494897427831782,0.5,1.96,0.19595917942265426,2.0,9.08,0.3919183588453085,11.0,16.0,0.0,16.0,0.5675,0.024494897427831782,0.6875,7.786666666666666,1.0451156235874894,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,18.05218120504958,0.43533989029853737,19.19644065887811,2.0,1.296148139681572,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05218120504958,0.43533989029853737,19.19644065887811
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,25,300.04,0.19595917942265423,301.0,18.342030706606238,0.6483010300783136,20.7223919174973,9.08,0.3919183588453085,11.0,0.08,0.3919183588453085,2.0,0.0072,0.03527265229607776,0.18,1.0,0.0,1.0,0.1092,0.003919183588453085,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5556,0.021555509736491976,0.56,3.0,0.0,3.0,0.32760000000000006,0.011757550765359254,0.33,9.08,0.3919183588453085,11.0,0.38,0.024494897427831782,0.5,1.96,0.19595917942265426,2.0,9.08,0.3919183588453085,11.0,16.0,0.0,16.0,0.5675,0.024494897427831782,0.6875,7.786666666666666,1.0451156235874894,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,18.342030706606238,0.6483010300783136,20.7223919174973,2.48,1.2687001221722964,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.342030706606238,0.6483010300783136,20.7223919174973
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,26,300.16,0.36660605559646714,301.0,18.68069070956895,0.6840287547735375,20.7223919174973,9.16,0.783836717690617,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10880000000000001,0.005878775382679628,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.5878775382679627,8.0,0.5624,0.011757550765359245,0.62,3.04,0.19595917942265426,4.0,0.3292,0.003919183588453088,0.33,9.16,0.783836717690617,13.0,0.38666666666666666,0.05715476066494081,0.6666666666666666,2.04,0.19595917942265426,3.0,9.16,0.783836717690617,13.0,16.32,1.567673435381234,24.0,0.5616666666666666,0.0040824829046386376,0.5625,8.16,0.783836717690617,12.0,8.16,0.783836717690617,12.0,2.92,0.3919183588453085,3.0,0.0,0.0,0.0,18.68069070956895,0.6840287547735375,20.7223919174973,2.48,1.4998666607402138,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68069070956895,0.6840287547735375,20.7223919174973
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,27,300.16,0.36660605559646714,301.0,18.792214572226676,0.7046749111807755,20.7223919174973,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.56,0.0,0.56,3.0,0.0,3.0,0.33,0.0,0.33,9.0,0.0,9.0,0.375,0.0,0.375,2.0,0.0,2.0,9.0,0.0,9.0,16.0,0.0,16.0,0.5625,0.0,0.5625,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,18.792214572226676,0.7046749111807755,20.7223919174973,3.12,1.5829087149927503,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.792214572226676,0.7046749111807755,20.7223919174973
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,28,300.24,0.42708313008125237,301.0,18.99786378265264,0.7568644122675018,20.7223919174973,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.56,0.0,0.56,3.0,0.0,3.0,0.33,0.0,0.33,9.0,0.0,9.0,0.375,0.0,0.375,2.0,0.0,2.0,9.0,0.0,9.0,16.0,0.0,16.0,0.5625,0.0,0.5625,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,18.99786378265264,0.7568644122675018,20.7223919174973,3.6,1.854723699099141,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99786378265264,0.7568644122675018,20.7223919174973
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,29,300.48,0.4995998398718719,301.0,19.623906761467115,0.8731415077422681,21.13616480611622,9.04,0.19595917942265426,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1096,0.0019595917942265414,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.19595917942265428,6.0,0.5616,0.007838367176906155,0.6,3.0,0.0,3.0,0.32880000000000004,0.005878775382679633,0.33,9.04,0.19595917942265426,10.0,0.385,0.04898979485566357,0.625,2.0,0.0,2.0,9.04,0.19595917942265426,10.0,16.0,0.0,16.0,0.565,0.012247448713915891,0.625,8.04,0.19595917942265426,9.0,8.04,0.19595917942265426,9.0,2.92,0.39191835884530857,3.0,0.0,0.0,0.0,19.623906761467115,0.8731415077422681,21.13616480611622,3.16,2.0135540717845153,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.623906761467115,0.8731415077422681,21.13616480611622
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,30,300.88,0.3249615361854384,301.0,20.34264140617875,0.5916093472300766,21.51999650316284,9.04,0.19595917942265426,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1096,0.0019595917942265414,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.19595917942265426,6.0,0.5616,0.007838367176906155,0.6,3.0,0.0,3.0,0.32880000000000004,0.005878775382679633,0.33,9.04,0.19595917942265426,10.0,0.385,0.048989794855663564,0.625,2.0,0.0,2.0,9.04,0.19595917942265426,10.0,16.0,0.0,16.0,0.565,0.012247448713915891,0.625,8.04,0.19595917942265426,9.0,8.04,0.19595917942265426,9.0,2.92,0.3919183588453085,3.0,0.0,0.0,0.0,20.34264140617875,0.5916093472300766,21.51999650316284,2.64,2.133166660155741,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34264140617875,0.5916093472300766,21.51999650316284
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,31,301.0,0.0,301.0,20.84333062892045,0.36317379943109024,21.5644384416432,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.56,0.0,0.56,3.0,0.0,3.0,0.33,0.0,0.33,9.0,0.0,9.0,0.375,0.0,0.375,2.0,0.0,2.0,9.0,0.0,9.0,16.0,0.0,16.0,0.5625,0.0,0.5625,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,20.84333062892045,0.36317379943109024,21.5644384416432,2.04,1.3705473359209452,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84333062892045,0.36317379943109024,21.5644384416432
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,32,301.0,0.0,301.0,21.105362994698638,0.2798356258276883,21.585419281325542,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.56,0.0,0.56,3.0,0.0,3.0,0.33,0.0,0.33,9.0,0.0,9.0,0.375,0.0,0.375,2.0,0.0,2.0,9.0,0.0,9.0,16.0,0.0,16.0,0.5625,0.0,0.5625,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,21.105362994698638,0.2798356258276883,21.585419281325542,2.2,1.5491933384829668,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.105362994698638,0.2798356258276883,21.585419281325542
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,33,301.0,0.0,301.0,21.23213810395323,0.20970259474870043,21.585419281325542,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.56,0.0,0.56,3.0,0.0,3.0,0.33,0.0,0.33,9.0,0.0,9.0,0.375,0.0,0.375,2.0,0.0,2.0,9.0,0.0,9.0,16.0,0.0,16.0,0.5625,0.0,0.5625,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,21.23213810395323,0.20970259474870043,21.585419281325542,2.28,1.1142710621747296,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23213810395323,0.20970259474870043,21.585419281325542
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,34,301.0,0.0,301.0,21.34285754387608,0.27745207667659855,22.176274584072225,9.08,0.39191835884530857,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.19595917942265428,2.0,0.1128,0.013717142559585798,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.19595917942265428,6.0,0.5596000000000001,0.0019595917942265445,0.56,3.0,0.0,3.0,0.32760000000000006,0.011757550765359254,0.33,9.08,0.39191835884530857,11.0,0.386,0.05388877434122992,0.65,2.04,0.19595917942265428,3.0,9.08,0.39191835884530857,11.0,16.16,0.7838367176906171,20.0,0.562,0.002449489742783169,0.5625,7.86,0.6858571279792899,8.0,8.04,0.19595917942265426,9.0,2.92,0.39191835884530857,3.0,0.0,0.0,0.0,21.34285754387608,0.27745207667659855,22.176274584072225,2.92,1.3833293172632466,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34285754387608,0.27745207667659855,22.176274584072225
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,35,301.0,0.0,301.0,21.422553239131094,0.25726056658842394,22.176274584072225,9.16,0.5425863986500215,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.2712931993250107,2.0,0.11560000000000001,0.01899052395275075,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.2712931993250107,6.0,0.5592,0.0027129319932501094,0.56,3.0,0.0,3.0,0.32520000000000004,0.016277591959500643,0.33,9.16,0.5425863986500215,11.0,0.397,0.07460562981437796,0.65,2.08,0.2712931993250107,3.0,9.16,0.5425863986500215,11.0,16.32,1.085172797300043,20.0,0.5615,0.0033911649915626223,0.5625,7.72,0.9495261976375375,8.0,8.08,0.2712931993250107,9.0,2.84,0.5425863986500215,3.0,0.0,0.0,0.0,21.422553239131094,0.25726056658842394,22.176274584072225,3.32,1.713942822850284,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.422553239131094,0.25726056658842394,22.176274584072225
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,36,301.0,0.0,301.0,21.62608098977934,0.42843138733623026,22.76977045760927,9.48,0.8541662601625049,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.4270831300812524,2.0,0.1268,0.029895819105687668,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.4270831300812524,6.0,0.5576000000000001,0.004270831300812529,0.56,3.0,0.0,3.0,0.31560000000000005,0.025624987804875148,0.33,9.48,0.8541662601625049,11.0,0.441,0.11744786077234444,0.65,2.24,0.4270831300812524,3.0,9.48,0.8541662601625049,11.0,16.96,1.7083325203250097,20.0,0.5595,0.005338539126015637,0.5625,7.16,1.4947909552843837,8.0,8.24,0.4270831300812524,9.0,2.52,0.8541662601625049,3.0,0.0,0.0,0.0,21.62608098977934,0.42843138733623026,22.76977045760927,3.72,1.887220177933672,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62608098977934,0.42843138733623026,22.76977045760927
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,37,301.0,0.0,301.0,21.760146043541205,0.4542439705629531,22.76977045760927,9.72,0.96,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.48,2.0,0.1352,0.03359999999999999,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.48,6.0,0.5564000000000001,0.004800000000000004,0.56,3.0,0.0,3.0,0.3084,0.0288,0.33,9.72,0.96,11.0,0.474,0.13200000000000003,0.65,2.36,0.48000000000000004,3.0,9.72,0.96,11.0,17.44,1.92,20.0,0.558,0.005999999999999979,0.5625,6.74,1.68,8.0,8.36,0.48000000000000004,9.0,2.28,0.96,3.0,0.0,0.0,0.0,21.760146043541205,0.4542439705629531,22.76977045760927,4.32,2.2399999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.760146043541205,0.4542439705629531,22.76977045760927
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,38,301.0,0.0,301.0,22.113489259444638,0.4524216883290833,22.968398674413287,10.36,0.9329523031752481,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.46647615158762407,2.0,0.1576,0.03265333061113368,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.46647615158762407,6.0,0.5532,0.004664761515876244,0.56,3.0,0.0,3.0,0.2892,0.02798856909525744,0.33,10.36,0.9329523031752481,11.0,0.562,0.12828094168659662,0.65,2.68,0.46647615158762407,3.0,10.36,0.9329523031752481,11.0,18.72,1.8659046063504963,20.0,0.554,0.00583095189484528,0.5625,5.62,1.632666530556684,8.0,8.68,0.46647615158762407,9.0,1.64,0.932952303175248,3.0,0.0,0.0,0.0,22.113489259444638,0.4524216883290833,22.968398674413287,3.36,2.3474241201793937,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.113489259444638,0.4524216883290833,22.968398674413287
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,39,301.0,0.0,301.0,22.472401866548516,0.3477553413194698,23.10907167400091,10.92,0.3919183588453085,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.19595917942265426,2.0,0.1772,0.013717142559585796,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.19595917942265426,6.0,0.5504000000000001,0.001959591794226544,0.56,3.0,0.0,3.0,0.27240000000000003,0.011757550765359254,0.33,10.92,0.3919183588453085,11.0,0.639,0.05388877434122993,0.65,2.96,0.19595917942265426,3.0,10.92,0.3919183588453085,11.0,19.84,0.783836717690617,20.0,0.5505,0.0024494897427831696,0.5625,4.64,0.6858571279792899,8.0,8.96,0.19595917942265426,9.0,1.08,0.3919183588453085,3.0,0.0,0.0,0.0,22.472401866548516,0.3477553413194698,23.10907167400091,2.24,1.3047605144240073,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.472401866548516,0.3477553413194698,23.10907167400091
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,40,301.0,0.0,301.0,22.67387732762383,0.33358368149830236,23.4137726779488,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.55,0.0,0.55,3.0,0.0,3.0,0.27,0.0,0.27,11.0,0.0,11.0,0.65,0.0,0.65,3.0,0.0,3.0,11.0,0.0,11.0,20.0,0.0,20.0,0.55,0.0,0.55,4.5,0.0,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,22.67387732762383,0.33358368149830236,23.4137726779488,2.44,1.298614646459834,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67387732762383,0.33358368149830236,23.4137726779488
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,41,301.0,0.0,301.0,22.996462143557547,0.23021613737752628,23.747374267684975,11.12,0.5878775382679627,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.5878775382679627,5.0,0.18719999999999998,0.03527265229607777,0.36,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.5452,0.023515101530718518,0.55,3.0,0.0,3.0,0.2676,0.011757550765359259,0.27,11.12,0.5878775382679627,14.0,0.65,2.2204460492503132e-17,0.65,2.96,0.19595917942265428,3.0,11.12,0.5878775382679627,14.0,20.0,0.0,20.0,0.556,0.029393876913398124,0.7,4.3919999999999995,0.5290897844411664,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,22.996462143557547,0.23021613737752628,23.747374267684975,2.0,1.296148139681572,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.996462143557547,0.23021613737752628,23.747374267684975
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,42,301.0,0.0,301.0,23.156006111286228,0.26445305864220664,23.747374267684975,11.24,0.8138795979750322,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.8138795979750322,5.0,0.1944,0.04883277587850193,0.36,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.5404000000000001,0.0325551839190013,0.55,3.0,0.0,3.0,0.26520000000000005,0.01627759195950065,0.27,11.24,0.8138795979750322,14.0,0.65,3.14018491736755e-17,0.65,2.92,0.2712931993250107,3.0,11.24,0.8138795979750322,14.0,20.0,0.0,20.0,0.562,0.04069397989875159,0.7,4.284,0.732491638177529,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.156006111286228,0.26445305864220664,23.747374267684975,2.4,1.296148139681572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.156006111286228,0.26445305864220664,23.747374267684975
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,43,301.0,0.0,301.0,23.278627402100838,0.2784824220007346,23.908611476980795,11.24,0.8138795979750322,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.8138795979750322,5.0,0.1944,0.04883277587850193,0.36,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.5404000000000001,0.0325551839190013,0.55,3.0,0.0,3.0,0.26520000000000005,0.01627759195950065,0.27,11.24,0.8138795979750322,14.0,0.65,3.14018491736755e-17,0.65,2.92,0.2712931993250107,3.0,11.24,0.8138795979750322,14.0,20.0,0.0,20.0,0.562,0.04069397989875159,0.7,4.284,0.732491638177529,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.278627402100838,0.2784824220007346,23.908611476980795,2.56,1.298614646459834,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.278627402100838,0.2784824220007346,23.908611476980795
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,44,300.96,0.19595917942265423,301.0,23.534512891897922,0.2227116621357317,23.908611476980795,11.24,0.8138795979750323,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.8138795979750323,5.0,0.1944,0.04883277587850193,0.36,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.5404000000000001,0.0325551839190013,0.55,3.0,0.0,3.0,0.26520000000000005,0.01627759195950065,0.27,11.24,0.8138795979750323,14.0,0.65,3.14018491736755e-17,0.65,2.92,0.2712931993250107,3.0,11.24,0.8138795979750323,14.0,20.0,0.0,20.0,0.562,0.040693979898751585,0.7,4.284,0.732491638177529,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.534512891897922,0.2227116621357317,23.908611476980795,2.2,1.2649110640673518,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.534512891897922,0.2227116621357317,23.908611476980795
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,45,300.96,0.19595917942265423,301.0,23.624042891313493,0.2084728158648311,24.052751426407497,11.12,0.5878775382679627,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.5878775382679627,5.0,0.18719999999999998,0.03527265229607776,0.36,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.5452,0.023515101530718518,0.55,3.0,0.0,3.0,0.2676,0.011757550765359259,0.27,11.12,0.5878775382679627,14.0,0.65,2.2204460492503132e-17,0.65,2.96,0.19595917942265426,3.0,11.12,0.5878775382679627,14.0,20.0,0.0,20.0,0.556,0.02939387691339812,0.7,4.3919999999999995,0.5290897844411665,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.624042891313493,0.2084728158648311,24.052751426407497,2.56,1.298614646459834,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.624042891313493,0.2084728158648311,24.052751426407497
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,46,300.96,0.19595917942265423,301.0,23.751397574011992,0.21991436474308315,24.461535140735187,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.55,0.0,0.55,3.0,0.0,3.0,0.27,0.0,0.27,11.0,0.0,11.0,0.65,0.0,0.65,3.0,0.0,3.0,11.0,0.0,11.0,20.0,0.0,20.0,0.55,0.0,0.55,4.5,0.0,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.751397574011992,0.21991436474308315,24.461535140735187,2.84,1.4333178293735134,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.751397574011992,0.21991436474308315,24.461535140735187
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,47,300.96,0.19595917942265423,301.0,23.85232731113511,0.21160930283772467,24.461535140735187,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.55,0.0,0.55,3.0,0.0,3.0,0.27,0.0,0.27,11.0,0.0,11.0,0.65,0.0,0.65,3.0,0.0,3.0,11.0,0.0,11.0,20.0,0.0,20.0,0.55,0.0,0.55,4.5,0.0,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,23.85232731113511,0.21160930283772467,24.461535140735187,3.12,1.750885490259143,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85232731113511,0.21160930283772467,24.461535140735187
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,48,301.0,0.0,301.0,24.160441244097434,0.4502302205791626,25.535376344735255,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.55,0.0,0.55,3.0,0.0,3.0,0.27,0.0,0.27,11.0,0.0,11.0,0.65,0.0,0.65,3.0,0.0,3.0,11.0,0.0,11.0,20.0,0.0,20.0,0.55,0.0,0.55,4.5,0.0,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,24.160441244097434,0.4502302205791626,25.535376344735255,2.84,2.0722934155181787,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.160441244097434,0.4502302205791626,25.535376344735255
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,49,300.96,0.19595917942265423,301.0,24.52191401011929,0.439534291867473,25.535376344735255,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.55,0.0,0.55,3.0,0.0,3.0,0.27,0.0,0.27,11.0,0.0,11.0,0.65,0.0,0.65,3.0,0.0,3.0,11.0,0.0,11.0,20.0,0.0,20.0,0.55,0.0,0.55,4.5,0.0,4.5,9.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,24.52191401011929,0.439534291867473,25.535376344735255,1.88,1.1070682002478438,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52191401011929,0.439534291867473,25.535376344735255
