experiment,generation,genome_size_mean_mean,genome_size_mean_std,genome_size_mean_median,genome_size_mean_q25,genome_size_mean_q75,genome_size_std_mean,genome_size_std_median,genome_size_std_q25,genome_size_std_q75,genome_size_max_mean,genome_size_max_median,genome_size_max_q25,genome_size_max_q75,genome_size_max_std,displacement_mean_mean,displacement_mean_std,displacement_mean_median,displacement_mean_q25,displacement_mean_q75,displacement_std_mean,displacement_std_median,displacement_std_q25,displacement_std_q75,displacement_max_mean,displacement_max_median,displacement_max_q25,displacement_max_q75,displacement_max_std,num_voxels_mean_mean,num_voxels_mean_std,num_voxels_mean_median,num_voxels_mean_q25,num_voxels_mean_q75,num_voxels_std_mean,num_voxels_std_median,num_voxels_std_q25,num_voxels_std_q75,num_voxels_max_mean,num_voxels_max_median,num_voxels_max_q25,num_voxels_max_q75,num_voxels_max_std,bone_count_mean_mean,bone_count_mean_std,bone_count_mean_median,bone_count_mean_q25,bone_count_mean_q75,bone_count_std_mean,bone_count_std_median,bone_count_std_q25,bone_count_std_q75,bone_count_max_mean,bone_count_max_median,bone_count_max_q25,bone_count_max_q75,bone_count_max_std,bone_prop_mean_mean,bone_prop_mean_std,bone_prop_mean_median,bone_prop_mean_q25,bone_prop_mean_q75,bone_prop_std_mean,bone_prop_std_median,bone_prop_std_q25,bone_prop_std_q75,bone_prop_max_mean,bone_prop_max_median,bone_prop_max_q25,bone_prop_max_q75,bone_prop_max_std,fat_count_mean_mean,fat_count_mean_std,fat_count_mean_median,fat_count_mean_q25,fat_count_mean_q75,fat_count_std_mean,fat_count_std_median,fat_count_std_q25,fat_count_std_q75,fat_count_max_mean,fat_count_max_median,fat_count_max_q25,fat_count_max_q75,fat_count_max_std,fat_prop_mean_mean,fat_prop_mean_std,fat_prop_mean_median,fat_prop_mean_q25,fat_prop_mean_q75,fat_prop_std_mean,fat_prop_std_median,fat_prop_std_q25,fat_prop_std_q75,fat_prop_max_mean,fat_prop_max_median,fat_prop_max_q25,fat_prop_max_q75,fat_prop_max_std,fat2_count_mean_mean,fat2_count_mean_std,fat2_count_mean_median,fat2_count_mean_q25,fat2_count_mean_q75,fat2_count_std_mean,fat2_count_std_median,fat2_count_std_q25,fat2_count_std_q75,fat2_count_max_mean,fat2_count_max_median,fat2_count_max_q25,fat2_count_max_q75,fat2_count_max_std,fat2_prop_mean_mean,fat2_prop_mean_std,fat2_prop_mean_median,fat2_prop_mean_q25,fat2_prop_mean_q75,fat2_prop_std_mean,fat2_prop_std_median,fat2_prop_std_q25,fat2_prop_std_q75,fat2_prop_max_mean,fat2_prop_max_median,fat2_prop_max_q25,fat2_prop_max_q75,fat2_prop_max_std,phase_muscle_count_mean_mean,phase_muscle_count_mean_std,phase_muscle_count_mean_median,phase_muscle_count_mean_q25,phase_muscle_count_mean_q75,phase_muscle_count_std_mean,phase_muscle_count_std_median,phase_muscle_count_std_q25,phase_muscle_count_std_q75,phase_muscle_count_max_mean,phase_muscle_count_max_median,phase_muscle_count_max_q25,phase_muscle_count_max_q75,phase_muscle_count_max_std,phase_muscle_prop_mean_mean,phase_muscle_prop_mean_std,phase_muscle_prop_mean_median,phase_muscle_prop_mean_q25,phase_muscle_prop_mean_q75,phase_muscle_prop_std_mean,phase_muscle_prop_std_median,phase_muscle_prop_std_q25,phase_muscle_prop_std_q75,phase_muscle_prop_max_mean,phase_muscle_prop_max_median,phase_muscle_prop_max_q25,phase_muscle_prop_max_q75,phase_muscle_prop_max_std,offphase_muscle_count_mean_mean,offphase_muscle_count_mean_std,offphase_muscle_count_mean_median,offphase_muscle_count_mean_q25,offphase_muscle_count_mean_q75,offphase_muscle_count_std_mean,offphase_muscle_count_std_median,offphase_muscle_count_std_q25,offphase_muscle_count_std_q75,offphase_muscle_count_max_mean,offphase_muscle_count_max_median,offphase_muscle_count_max_q25,offphase_muscle_count_max_q75,offphase_muscle_count_max_std,offphase_muscle_prop_mean_mean,offphase_muscle_prop_mean_std,offphase_muscle_prop_mean_median,offphase_muscle_prop_mean_q25,offphase_muscle_prop_mean_q75,offphase_muscle_prop_std_mean,offphase_muscle_prop_std_median,offphase_muscle_prop_std_q25,offphase_muscle_prop_std_q75,offphase_muscle_prop_max_mean,offphase_muscle_prop_max_median,offphase_muscle_prop_max_q25,offphase_muscle_prop_max_q75,offphase_muscle_prop_max_std,size_mean_mean,size_mean_std,size_mean_median,size_mean_q25,size_mean_q75,size_std_mean,size_std_median,size_std_q25,size_std_q75,size_max_mean,size_max_median,size_max_q25,size_max_q75,size_max_std,symmetry_mean_mean,symmetry_mean_std,symmetry_mean_median,symmetry_mean_q25,symmetry_mean_q75,symmetry_std_mean,symmetry_std_median,symmetry_std_q25,symmetry_std_q75,symmetry_max_mean,symmetry_max_median,symmetry_max_q25,symmetry_max_q75,symmetry_max_std,number_of_limbs_mean_mean,number_of_limbs_mean_std,number_of_limbs_mean_median,number_of_limbs_mean_q25,number_of_limbs_mean_q75,number_of_limbs_std_mean,number_of_limbs_std_median,number_of_limbs_std_q25,number_of_limbs_std_q75,number_of_limbs_max_mean,number_of_limbs_max_median,number_of_limbs_max_q25,number_of_limbs_max_q75,number_of_limbs_max_std,total_voxel_volume_mean_mean,total_voxel_volume_mean_std,total_voxel_volume_mean_median,total_voxel_volume_mean_q25,total_voxel_volume_mean_q75,total_voxel_volume_std_mean,total_voxel_volume_std_median,total_voxel_volume_std_q25,total_voxel_volume_std_q75,total_voxel_volume_max_mean,total_voxel_volume_max_median,total_voxel_volume_max_q25,total_voxel_volume_max_q75,total_voxel_volume_max_std,bounding_box_area_mean_mean,bounding_box_area_mean_std,bounding_box_area_mean_median,bounding_box_area_mean_q25,bounding_box_area_mean_q75,bounding_box_area_std_mean,bounding_box_area_std_median,bounding_box_area_std_q25,bounding_box_area_std_q75,bounding_box_area_max_mean,bounding_box_area_max_median,bounding_box_area_max_q25,bounding_box_area_max_q75,bounding_box_area_max_std,morphological_density_mean_mean,morphological_density_mean_std,morphological_density_mean_median,morphological_density_mean_q25,morphological_density_mean_q75,morphological_density_std_mean,morphological_density_std_median,morphological_density_std_q25,morphological_density_std_q75,morphological_density_max_mean,morphological_density_max_median,morphological_density_max_q25,morphological_density_max_q75,morphological_density_max_std,muscle_to_tissue_ratio_mean_mean,muscle_to_tissue_ratio_mean_std,muscle_to_tissue_ratio_mean_median,muscle_to_tissue_ratio_mean_q25,muscle_to_tissue_ratio_mean_q75,muscle_to_tissue_ratio_std_mean,muscle_to_tissue_ratio_std_median,muscle_to_tissue_ratio_std_q25,muscle_to_tissue_ratio_std_q75,muscle_to_tissue_ratio_max_mean,muscle_to_tissue_ratio_max_median,muscle_to_tissue_ratio_max_q25,muscle_to_tissue_ratio_max_q75,muscle_to_tissue_ratio_max_std,actuation_energy_cost_mean_mean,actuation_energy_cost_mean_std,actuation_energy_cost_mean_median,actuation_energy_cost_mean_q25,actuation_energy_cost_mean_q75,actuation_energy_cost_std_mean,actuation_energy_cost_std_median,actuation_energy_cost_std_q25,actuation_energy_cost_std_q75,actuation_energy_cost_max_mean,actuation_energy_cost_max_median,actuation_energy_cost_max_q25,actuation_energy_cost_max_q75,actuation_energy_cost_max_std,environmental_contact_area_mean_mean,environmental_contact_area_mean_std,environmental_contact_area_mean_median,environmental_contact_area_mean_q25,environmental_contact_area_mean_q75,environmental_contact_area_std_mean,environmental_contact_area_std_median,environmental_contact_area_std_q25,environmental_contact_area_std_q75,environmental_contact_area_max_mean,environmental_contact_area_max_median,environmental_contact_area_max_q25,environmental_contact_area_max_q75,environmental_contact_area_max_std,uniqueness_mean_mean,uniqueness_mean_std,uniqueness_mean_median,uniqueness_mean_q25,uniqueness_mean_q75,uniqueness_std_mean,uniqueness_std_median,uniqueness_std_q25,uniqueness_std_q75,uniqueness_max_mean,uniqueness_max_median,uniqueness_max_q25,uniqueness_max_q75,uniqueness_max_std,fitness_mean_mean,fitness_mean_std,fitness_mean_median,fitness_mean_q25,fitness_mean_q75,fitness_std_mean,fitness_std_median,fitness_std_q25,fitness_std_q75,fitness_max_mean,fitness_max_median,fitness_max_q25,fitness_max_q75,fitness_max_std,age_mean_mean,age_mean_std,age_mean_median,age_mean_q25,age_mean_q75,age_std_mean,age_std_median,age_std_q25,age_std_q75,age_max_mean,age_max_median,age_max_q25,age_max_q75,age_max_std,dominated_disp_nov_mean_mean,dominated_disp_nov_mean_std,dominated_disp_nov_mean_median,dominated_disp_nov_mean_q25,dominated_disp_nov_mean_q75,dominated_disp_nov_std_mean,dominated_disp_nov_std_median,dominated_disp_nov_std_q25,dominated_disp_nov_std_q75,dominated_disp_nov_max_mean,dominated_disp_nov_max_median,dominated_disp_nov_max_q25,dominated_disp_nov_max_q75,dominated_disp_nov_max_std,novelty_mean_mean,novelty_mean_std,novelty_mean_median,novelty_mean_q25,novelty_mean_q75,novelty_std_mean,novelty_std_median,novelty_std_q25,novelty_std_q75,novelty_max_mean,novelty_max_median,novelty_max_q25,novelty_max_q75,novelty_max_std,novelty_weighted_mean_mean,novelty_weighted_mean_std,novelty_weighted_mean_median,novelty_weighted_mean_q25,novelty_weighted_mean_q75,novelty_weighted_std_mean,novelty_weighted_std_median,novelty_weighted_std_q25,novelty_weighted_std_q75,novelty_weighted_max_mean,novelty_weighted_max_median,novelty_weighted_max_q25,novelty_weighted_max_q75,novelty_weighted_max_std
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,1,302.0,0.0,302.0,302.0,302.0,0.0,0.0,0.0,0.0,302.0,302.0,302.0,302.0,0.0,2.4160740772471687,0.6534644053105909,2.648972991905047,1.8871902384896253,2.755261556100719,2.577263410672928,2.493034134788275,1.646845024222487,2.8815787951070417,10.615379052266356,9.436506248169625,6.49369768055741,12.026638889699685,6.022471595467674,9.36,1.123280908766814,9.2,8.879999999999999,10.21,5.360942831058221,5.444251880838396,4.714667597211392,5.840868870395127,21.8,21.5,17.75,25.75,4.142463035441596,2.2760000000000002,0.2995730294936445,2.2,2.0700000000000003,2.4699999999999998,2.8229254770575554,2.593832234311498,2.4485386517907557,3.1697105909322,10.8,10.0,8.0,13.5,2.891366458960192,0.22627999999999998,0.05154261925824104,0.2158,0.2014,0.254,0.22790743519326145,0.2261505967011434,0.2160264489605035,0.2522877938773227,0.745,0.75,0.75,0.7775000000000001,0.095420123663722,2.384,0.6492333940887514,2.32,2.06,2.62,2.8381791008927726,2.8831540884754197,2.4618382469147013,3.003863460223121,10.5,10.5,9.25,11.75,1.5,0.22592000000000004,0.046624560051543654,0.21660000000000001,0.19840000000000002,0.2538,0.22655112622995616,0.2214015294603473,0.1994100003909746,0.23919331112866024,0.701,0.695,0.6174999999999999,0.75,0.08478797084492587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.6278853398511547,2.52,2.33,3.3099999999999996,2.317703813879784,2.2054091383925414,1.949942945098071,2.7848615817489852,8.9,8.5,7.25,9.75,2.3853720883753127,0.3028,0.0481876332682982,0.28480000000000005,0.2713,0.3299,0.2053271667028608,0.206076135401329,0.18494325202329243,0.22061907358833927,0.71,0.73,0.67,0.75,0.05779273310719956,1.9,0.25876630383417387,2.0,1.68,2.04,1.1113665611936887,1.0855673719426604,1.0407613162190061,1.2680815733667834,5.2,5.0,4.0,6.0,1.469693845669907,0.24396,0.02357656463524744,0.25039999999999996,0.2254,0.2622,0.1287640170269933,0.13128520408859357,0.12291769298836247,0.13628230313712225,0.561,0.5,0.5,0.6525000000000001,0.07712976079309466,9.36,1.123280908766814,9.2,8.879999999999999,10.21,5.360942831058221,5.444251880838396,4.714667597211392,5.840868870395127,21.8,21.5,17.75,25.75,4.142463035441596,0.7053022222222223,0.027373548013807,0.7047444444444444,0.6911666666666666,0.7169722222222222,0.19477246858727615,0.19347838557436725,0.1817672286898087,0.2075901957345549,1.0,1.0,1.0,1.0,0.0,1.556,0.17839282496782205,1.5,1.45,1.68,0.8953643330340746,0.9053900605677715,0.8527598376205018,0.9490946811210155,3.2,3.0,3.0,3.0,0.39999999999999997,9.36,1.123280908766814,9.2,8.879999999999999,10.21,5.360942831058221,5.444251880838396,4.714667597211392,5.840868870395127,21.8,21.5,17.75,25.75,4.142463035441596,13.040000000000001,1.703079563614102,12.940000000000001,12.100000000000001,14.1,7.906029546961554,8.00609209455332,6.776056303210855,8.752665416614082,31.2,30.0,30.0,34.5,3.6,0.7708077777777778,0.021551980259048593,0.7746166666666667,0.7544972222222223,0.7852916666666667,0.15796727424901227,0.15673480675326384,0.15062073386430871,0.1611123356127388,1.0,1.0,1.0,1.0,0.0,1.3309335606422563,0.38015455893051997,1.3015415405850188,1.1125220057720058,1.4529707792207793,1.7654284256465913,1.6513613187748926,1.294090806916155,2.159463542094542,7.75,7.75,4.75,9.5,3.0598202561588486,4.7,0.8644535846417667,4.52,4.01,5.3500000000000005,3.14877863961141,3.109473072219564,2.7350873495786208,3.5193122226638383,13.2,13.0,11.25,14.75,3.4,2.412,0.249831943514035,2.44,2.18,2.62,1.2861326045623842,1.2755516695749383,1.1579193394338843,1.4228122960804157,5.0,5.0,5.0,5.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4160740772471687,0.6534644053105909,2.648972991905047,1.8871902384896253,2.755261556100719,2.577263410672928,2.493034134788275,1.646845024222487,2.8815787951070417,10.615379052266356,9.436506248169625,6.49369768055741,12.026638889699685,6.022471595467674,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4160740772471687,0.6534644053105909,2.648972991905047,1.8871902384896253,2.755261556100719,2.577263410672928,2.493034134788275,1.646845024222487,2.8815787951070417,10.615379052266356,9.436506248169625,6.49369768055741,12.026638889699685,6.022471595467674
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,2,301.93199999999996,0.0858836422143358,301.9,301.88,301.98,0.4134101309586081,0.41136577170803434,0.3729341314086775,0.4782497482357394,302.8,303.0,303.0,303.0,0.4,3.5592768106321615,0.8543877260122303,3.6986048151949644,3.1265339527267737,4.07961830461624,2.313115399056875,2.1562481341457076,1.3418349485275176,2.998374267605815,11.125430373497029,9.436506248169625,6.49369768055741,13.410941716563595,5.9836841051981216,9.196,1.3035888922509273,9.879999999999999,8.0,10.2,5.195497552860481,5.500848756447734,4.622204195961571,5.750590541618597,22.2,24.5,17.75,25.75,4.512205669071391,1.524,0.37966300846935297,1.5,1.37,1.8399999999999999,2.240995990850238,2.3182714632444505,1.7843797358136047,2.8082141950970283,9.0,8.0,6.0,11.75,3.3166247903554,0.1444,0.03986095834271926,0.14100000000000001,0.11900000000000001,0.16549999999999998,0.1769158668610718,0.18553815773354937,0.1618622894876344,0.19192447985313327,0.605,0.585,0.5175,0.705,0.12043670536842163,2.1759999999999997,0.5898338749173363,2.18,1.71,2.3099999999999996,2.7595405785553324,2.665604043484466,2.428861001604931,2.9413204900296606,10.9,10.5,9.25,12.0,3.269556544854363,0.19519999999999998,0.027815966637886238,0.181,0.1778,0.21800000000000003,0.20692230939991538,0.21298643583572696,0.1851037214229565,0.22408443474141532,0.635,0.67,0.5750000000000001,0.6849999999999999,0.1128937553631732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.464,0.6342743885732736,3.2,2.92,4.04,2.223403121822338,2.348043822674236,1.814802871038221,2.5863125113289707,9.2,9.0,8.25,10.0,1.8867962264113207,0.40444,0.046428422329430924,0.4178,0.3899,0.4359,0.1710288852254956,0.1720468331904921,0.14841555040906462,0.18828506474305567,0.724,0.75,0.6900000000000001,0.75,0.05388877434122992,2.032,0.341666504065002,2.16,1.84,2.2300000000000004,1.1202318597380292,1.089150262212918,0.9157342370508884,1.219166736552787,5.3,5.5,4.0,6.0,1.4866068747318506,0.25488,0.023952486301008498,0.25680000000000003,0.2353,0.2719,0.11777604760450673,0.11150143401475718,0.09790561304568285,0.13237958910406233,0.544,0.5,0.5,0.575,0.06959885056522128,9.196,1.3035888922509273,9.879999999999999,8.0,10.2,5.195497552860481,5.500848756447734,4.622204195961571,5.750590541618597,22.2,24.5,17.75,25.75,4.512205669071391,0.7091066666666667,0.03849765078611143,0.7106666666666667,0.6750888888888888,0.7246666666666667,0.20416487808813105,0.20409433121326334,0.1898710444187411,0.21630014141592271,1.0,1.0,1.0,1.0,0.0,1.532,0.17531685600648902,1.52,1.49,1.64,0.8913472595425352,0.9059073931471464,0.76274302481219,1.0041714309429737,3.3,3.0,3.0,3.75,0.45825756949558405,9.196,1.3035888922509273,9.879999999999999,8.0,10.2,5.195497552860481,5.500848756447734,4.622204195961571,5.750590541618597,22.2,24.5,17.75,25.75,4.512205669071391,12.744,2.1066902952261395,13.9,11.45,14.239999999999998,7.903697903417597,8.036188366593208,7.260069578594145,8.79470496835093,31.4,30.0,30.0,36.0,4.737087712930805,0.7810322222222222,0.03773373525829653,0.7772388888888888,0.7452749999999999,0.8018222222222223,0.1573393099310521,0.15646483716856616,0.14509968821024916,0.16560812264391722,1.0,1.0,1.0,1.0,0.0,1.684407441731927,0.549872310545554,1.5777698412698413,1.2657665375560112,2.0118336783988955,2.1144501622350065,1.8934966758128757,1.6287556135906547,2.523039287824058,8.85,8.0,7.125,11.5,3.464462440264002,5.496,0.8234949908772973,5.58,4.88,6.04,3.0910417476364502,3.1930725760766174,2.5062285653844496,3.5685780202659725,13.7,13.5,12.25,15.0,3.0347981810987035,2.336,0.2192350336967155,2.28,2.18,2.4299999999999997,1.2417148055233291,1.2885043107079448,1.1234162461584865,1.3266499161421599,5.1,5.0,5.0,5.75,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5592768106321615,0.8543877260122303,3.6986048151949644,3.1265339527267737,4.07961830461624,2.313115399056875,2.1562481341457076,1.3418349485275176,2.998374267605815,11.125430373497029,9.436506248169625,6.49369768055741,13.410941716563595,5.9836841051981216,1.492,0.031240998703626646,1.48,1.48,1.51,0.4989572610654244,0.4995998398718719,0.4995998398718719,0.4995998398718719,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5592768106321615,0.8543877260122303,3.6986048151949644,3.1265339527267737,4.07961830461624,2.313115399056875,2.1562481341457076,1.3418349485275176,2.998374267605815,11.125430373497029,9.436506248169625,6.49369768055741,13.410941716563595,5.9836841051981216
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,3,301.844,0.11791522378386918,301.82,301.8,301.92999999999995,0.5590812912234758,0.5541359117996297,0.5030700610799821,0.5904202426501824,303.0,303.0,303.0,303.0,0.0,4.696025920157315,1.1981448385547884,4.6617907461345265,3.8880068051405017,5.142214953185914,2.747961773520736,2.2767766632006743,1.5716606140231906,3.6964947007566544,14.209879080488665,11.451210192795136,8.11649661352625,18.925064257019617,7.704182265865054,8.959999999999999,1.1451462788657176,9.120000000000001,8.79,9.57,5.076998951227951,5.187596589406542,4.545031456340838,5.55913503834698,21.9,23.0,19.25,25.0,4.3,1.16,0.4011982053798347,1.1600000000000001,0.8,1.34,1.8470540990239286,1.6598378946993222,1.25280531678567,2.3630902217591294,7.3,5.5,5.0,10.0,3.4655446902326914,0.11104,0.0392457691987302,0.1094,0.0896,0.1281,0.1530957951244411,0.14639015395702054,0.12456650775695169,0.17629817193684277,0.518,0.5,0.4175,0.5925,0.13006152390311285,2.228,0.6681436971191153,2.26,1.76,2.6999999999999997,2.6752646142582495,2.776117291981514,2.076472210494091,2.8524738826402825,10.9,11.0,9.0,12.0,4.158124577258358,0.20692,0.058013253658108166,0.20520000000000002,0.181,0.23479999999999998,0.19823979282688378,0.19194967254300163,0.17420853770036238,0.21057214765541238,0.646,0.61,0.5774999999999999,0.6849999999999999,0.08991106717195609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5119999999999996,0.5090540246378571,3.52,3.29,3.67,2.248948420702969,2.2694941826879935,1.8747263149687512,2.409250646667228,9.2,9.0,8.0,10.0,2.039607805437114,0.41580000000000006,0.05224901912954924,0.4198,0.384,0.44420000000000004,0.1600998079023992,0.15843129125465708,0.13937696071020803,0.1762312858604895,0.734,0.75,0.71,0.75,0.04694677837722201,2.06,0.3560898762952972,2.08,1.83,2.18,1.0809558650665916,0.982696806890922,0.8997308560951288,1.2330096970925146,5.0,4.5,4.0,5.75,1.4832396974191326,0.26496,0.02357910939793952,0.25960000000000005,0.2456,0.2734,0.12053524171370547,0.11616226742139207,0.10385735644512595,0.1268228039817068,0.544,0.5,0.5,0.575,0.06959885056522128,8.959999999999999,1.1451462788657176,9.120000000000001,8.79,9.57,5.076998951227951,5.187596589406542,4.545031456340838,5.55913503834698,21.9,23.0,19.25,25.0,4.3,0.7165444444444444,0.06423784373639295,0.7172555555555555,0.6679722222222222,0.7621166666666668,0.1974911278577416,0.1986956707122979,0.19113597988568107,0.20597243238823867,1.0,1.0,1.0,1.0,0.0,1.544,0.19365949499056326,1.46,1.4,1.7,0.8871587479817235,0.865948365531967,0.7984868790600708,0.9801780105250884,3.2,3.0,3.0,3.75,0.6,8.959999999999999,1.1451462788657176,9.120000000000001,8.79,9.57,5.076998951227951,5.187596589406542,4.545031456340838,5.55913503834698,21.9,23.0,19.25,25.0,4.3,12.296000000000001,1.9228478878996123,12.18,11.5,14.02,7.523728621874409,7.638312283017087,7.120147446382989,8.425185084770416,30.3,30.0,30.0,34.5,4.817675788178362,0.7892588888888888,0.04932276539712421,0.7989611111111111,0.7455083333333334,0.8350361111111111,0.15288247830470034,0.1499028730645929,0.138325236873504,0.16395966726313518,1.0,1.0,1.0,1.0,0.0,1.7011287896650393,0.38359247056839274,1.8690079365079364,1.4703249791144528,1.9665034820252212,2.0902911204775156,2.106392841876745,1.7798329862622098,2.487602695573358,9.35,9.0,7.625,12.75,3.194135250736888,5.572,0.6286620713865279,5.5,5.33,5.779999999999999,3.0764993951065955,2.9845854920324824,2.7352262701543286,3.5574082067883426,13.3,13.5,11.5,14.75,3.1,2.476,0.24686838598735156,2.48,2.2800000000000002,2.68,1.199056424246938,1.2717518163015464,1.0717104196901048,1.315131977543335,5.0,5.0,4.25,5.75,0.7745966692414834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.696025920157315,1.1981448385547884,4.6617907461345265,3.8880068051405017,5.142214953185914,2.747961773520736,2.2767766632006743,1.5716606140231906,3.6964947007566544,14.209879080488665,11.451210192795136,8.11649661352625,18.925064257019617,7.704182265865054,1.952,0.08541662601625051,1.94,1.89,2.0,0.8271253046554705,0.8333066662399864,0.8059126028197401,0.8587981151671159,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.696025920157315,1.1981448385547884,4.6617907461345265,3.8880068051405017,5.142214953185914,2.747961773520736,2.2767766632006743,1.5716606140231906,3.6964947007566544,14.209879080488665,11.451210192795136,8.11649661352625,18.925064257019617,7.704182265865054
